time,flux,filt,sample
8.124999999999813,-0.26971460134070213,g,1
8.166666666666474,-0.2726272797898588,g,1
8.208333333333142,-0.2755388155517515,g,1
8.249999999999806,-0.27845108968896426,g,1
8.291666666666478,-0.28136326549867974,g,1
8.333333333333142,-0.2842753711974808,g,1
8.37499999999981,-0.2871878495933977,g,1
8.416666666666474,-0.29009949300329296,g,1
8.458333333333142,-0.2930114740829026,g,1
8.49999999999981,-0.295922703968138,g,1
8.541666666666467,-0.2988343599919503,g,1
8.583333333333135,-0.30174530804530164,g,1
8.6249999999998,-0.3046566133592208,g,1
8.66666666666647,-0.30756655665440036,g,1
8.708333333333135,-0.3104768561334623,g,1
8.749999999999796,-0.31338652547083257,g,1
8.791666666666464,-0.3162954764721704,g,1
8.833333333333131,-0.3192049922488671,g,1
8.874999999999796,-0.3221128669448099,g,1
8.91666666666646,-0.32502141418886055,g,1
8.958333333333135,-0.3279290271805486,g,1
8.9999999999998,-0.3308362986661919,g,1
9.041666666666467,-0.33374256786840917,g,1
9.083333333333128,-0.33664824371788526,g,1
9.124999999999792,-0.3395528479486174,g,1
9.166666666666467,-0.3424573286486208,g,1
9.208333333333128,-0.34536139371586927,g,1
9.249999999999792,-0.34826466797828104,g,1
9.291666666666464,-0.35116710449999644,g,1
9.333333333333124,-0.3540684770550584,g,1
9.374999999999796,-0.356969616503239,g,1
9.416666666666456,-0.35986913881209404,g,1
9.458333333333124,-0.3627688642388982,g,1
9.499999999999789,-0.36566720799038777,g,1
9.541666666666453,-0.3685648416584506,g,1
9.58333333333312,-0.3714616864600231,g,1
9.624999999999792,-0.37435733434108087,g,1
9.66666666666646,-0.3772519453882204,g,1
9.708333333333124,-0.3801458011411114,g,1
9.749999999999785,-0.3830385777524832,g,1
9.791666666666453,-0.3859304241579622,g,1
9.83333333333312,-0.38882135207149915,g,1
9.874999999999789,-0.391711494323026,g,1
9.916666666666446,-0.39460003675385735,g,1
9.958333333333117,-0.3974875981203141,g,1
9.999999999999782,-0.40037387494519905,g,1
10.041666666666446,-0.4032597417669699,g,1
10.083333333333114,-0.4061446185797202,g,1
10.124999999999778,-0.4090270994764822,g,1
10.166666666666453,-0.41190911910283035,g,1
10.208333333333117,-0.4147900911738951,g,1
10.249999999999782,-0.41766948141760807,g,1
10.291666666666446,-0.42054771852956563,g,1
10.333333333333117,-0.42342486887552155,g,1
10.374999999999774,-0.426300564618348,g,1
10.416666666666446,-0.4291751024090864,g,1
10.458333333333107,-0.4320483160012074,g,1
10.499999999999782,-0.4349202341030818,g,1
10.541666666666446,-0.43779078789152237,g,1
10.583333333333107,-0.44066014754827165,g,1
10.624999999999774,-0.44352862395181347,g,1
10.666666666666439,-0.44639403195496286,g,1
10.708333333333103,-0.44925954594350515,g,1
10.74999999999977,-0.4521230272427452,g,1
10.791666666666439,-0.45498637370961603,g,1
10.833333333333107,-0.45784619624688716,g,1
10.87499999999977,-0.4607060388342745,g,1
10.916666666666439,-0.4635639896195798,g,1
10.958333333333096,-0.4664204626885571,g,1
10.999999999999767,-0.46927500416201084,g,1
11.041666666666435,-0.4721284001938848,g,1
11.083333333333103,-0.47498083512296674,g,1
11.12499999999977,-0.47783086405437913,g,1
11.166666666666432,-0.4806802129734784,g,1
11.208333333333096,-0.48352704156631177,g,1
11.249999999999767,-0.4863729296793764,g,1
11.291666666666432,-0.48921708019805976,g,1
11.3333333333331,-0.4920598767855857,g,1
11.374999999999767,-0.4949004434651947,g,1
11.416666666666424,-0.4977399604716446,g,1
11.458333333333096,-0.500578512984351,g,1
11.499999999999757,-0.5034139770056356,g,1
11.541666666666435,-0.5062484156703739,g,1
11.583333333333096,-0.5090813536283818,g,1
11.624999999999757,-0.5119122561214802,g,1
11.666666666666421,-0.5147418930244392,g,1
11.708333333333089,-0.5175696324476888,g,1
11.749999999999753,-0.5203956246417896,g,1
11.791666666666421,-0.5232197073146914,g,1
11.833333333333096,-0.526042736332748,g,1
11.874999999999753,-0.5288632391126953,g,1
11.916666666666414,-0.5316825113154806,g,1
11.958333333333085,-0.5345004268836071,g,1
11.999999999999753,-0.537316028619852,g,1
12.041666666666417,-0.5401298855124601,g,1
12.083333333333085,-0.5429418218951731,g,1
12.124999999999753,-0.5457522342886811,g,1
12.166666666666424,-0.5485614137177492,g,1
12.208333333333092,-0.5513677246530371,g,1
12.249999999999742,-0.5541730586062563,g,1
12.291666666666421,-0.5569760150659775,g,1
12.333333333333085,-0.5597774921531808,g,1
12.374999999999753,-0.5625769353799015,g,1
12.416666666666421,-0.5653751069853143,g,1
12.458333333333078,-0.5681705845305665,g,1
12.499999999999742,-0.5709647584177588,g,1
12.541666666666421,-0.5737570732477835,g,1
12.583333333333078,-0.5765475837184262,g,1
12.624999999999742,-0.5793363554890263,g,1
12.66666666666641,-0.582122364591168,g,1
12.708333333333078,-0.5849075215241086,g,1
12.749999999999739,-0.5876905229856888,g,1
12.79166666666641,-0.590471585114571,g,1
12.833333333333082,-0.5932502894364688,g,1
12.87499999999975,-0.5960277524275028,g,1
12.916666666666407,-0.5988027014102926,g,1
12.958333333333082,-0.6015764085928623,g,1
12.999999999999742,-0.6043481440223317,g,1
13.041666666666403,-0.6071175411586296,g,1
13.083333333333075,-0.6098856911050419,g,1
13.124999999999742,-0.6126516843672469,g,1
13.166666666666407,-0.6154154530893869,g,1
13.208333333333071,-0.6181771037462376,g,1
13.249999999999742,-0.6209374899755034,g,1
13.291666666666407,-0.6236953895322408,g,1
13.333333333333071,-0.6264515211963761,g,1
13.374999999999732,-0.6292056409378155,g,1
13.416666666666403,-0.6319576459436469,g,1
13.458333333333071,-0.6347084329585471,g,1
13.499999999999732,-0.6374561108273298,g,1
13.5416666666664,-0.6402027987229175,g,1
13.583333333333057,-0.6429471004801286,g,1
13.624999999999728,-0.6456901418253125,g,1
13.6666666666664,-0.6484302965963735,g,1
13.708333333333067,-0.6511692390472525,g,1
13.749999999999725,-0.6539058564792946,g,1
13.7916666666664,-0.6566399381265455,g,1
13.83333333333306,-0.6593732889684603,g,1
13.874999999999728,-0.6621038759493345,g,1
13.916666666666396,-0.6648323794840856,g,1
13.958333333333057,-0.6675592561810504,g,1
13.999999999999725,-0.6702834609222954,g,1
14.041666666666393,-0.673006376275417,g,1
14.083333333333053,-0.6757274300431888,g,1
14.124999999999721,-0.6784464695809902,g,1
14.1666666666664,-0.6811626499023404,g,1
14.208333333333057,-0.6838774802322085,g,1
14.249999999999718,-0.6865901922628623,g,1
14.291666666666389,-0.6893013651759006,g,1
14.333333333333057,-0.6920099101379265,g,1
14.374999999999718,-0.6947164712897305,g,1
14.416666666666382,-0.6974215469792213,g,1
14.45833333333305,-0.7001243572939799,g,1
14.499999999999725,-0.7028253014293924,g,1
14.541666666666382,-0.7055241789101849,g,1
14.583333333333046,-0.7082213140250424,g,1
14.62499999999971,-0.7109156588366119,g,1
14.666666666666382,-0.7136092528190403,g,1
14.708333333333053,-0.7162997851508663,g,1
14.74999999999971,-0.7189886039543865,g,1
14.791666666666385,-0.7216750676289436,g,1
14.833333333333053,-0.724360240273338,g,1
14.874999999999707,-0.7270431729924596,g,1
14.916666666666385,-0.7297237589348811,g,1
14.958333333333043,-0.7324026600644729,g,1
14.999999999999707,-0.7350796016025392,g,1
15.041666666666371,-0.7377544449850717,g,1
15.083333333333043,-0.7404274923436311,g,1
15.124999999999714,-0.7430982930610597,g,1
15.166666666666382,-0.7457672369962154,g,1
15.208333333333039,-0.7484340019480236,g,1
15.24999999999971,-0.751098817100786,g,1
15.291666666666375,-0.7537618528886014,g,1
15.333333333333039,-0.7564230563636407,g,1
15.374999999999707,-0.7590812673038734,g,1
15.416666666666371,-0.7617387090612837,g,1
15.458333333333039,-0.7643939436532001,g,1
15.499999999999703,-0.7670467761400452,g,1
15.541666666666368,-0.7696980805024545,g,1
15.583333333333032,-0.7723470636032381,g,1
15.6249999999997,-0.7749936238511879,g,1
15.666666666666371,-0.7776388608215434,g,1
15.708333333333032,-0.7802819565912564,g,1
15.749999999999696,-0.7829233118137964,g,1
15.79166666666636,-0.785562316223178,g,1
15.833333333333035,-0.7881993039372688,g,1
15.874999999999696,-0.7908347719541631,g,1
15.91666666666636,-0.7934676410102348,g,1
15.958333333333025,-0.7960991270484037,g,1
15.999999999999696,-0.7987284777415411,g,1
16.041666666666366,-0.8013565083275971,g,1
16.083333333333037,-0.8039812184029316,g,1
16.12499999999969,-0.8066045513669735,g,1
16.166666666666355,-0.8092264837719121,g,1
16.208333333333027,-0.81184574040104,g,1
16.249999999999694,-0.8144632425452869,g,1
16.291666666666355,-0.8170793076285072,g,1
16.33333333333302,-0.8196928077919274,g,1
16.374999999999687,-0.8223045174444472,g,1
16.416666666666362,-0.8249140070477878,g,1
16.458333333333016,-0.8275223179726687,g,1
16.499999999999684,-0.8301285008757198,g,1
16.541666666666355,-0.8327321962231977,g,1
16.583333333333016,-0.8353345718962863,g,1
16.624999999999684,-0.8379340247045803,g,1
16.666666666666348,-0.8405334409636751,g,1
16.70833333333302,-0.8431290413554322,g,1
16.749999999999694,-0.8457234094476114,g,1
16.791666666666355,-0.8483159695745712,g,1
16.83333333333302,-0.8509066995688315,g,1
16.874999999999684,-0.8534951392467605,g,1
16.916666666666355,-0.8560819209370862,g,1
16.958333333333012,-0.858667111240365,g,1
16.999999999999684,-0.8612505229916323,g,1
17.041666666666348,-0.8638310984155879,g,1
17.083333333333005,-0.866410334961536,g,1
17.124999999999677,-0.868987592563446,g,1
17.166666666666334,-0.8715635557088781,g,1
17.20833333333302,-0.874136856406242,g,1
17.249999999999684,-0.8767084168724644,g,1
17.29166666666634,-0.8792784787542374,g,1
17.333333333333012,-0.8818463556131206,g,1
17.37499999999967,-0.8844130201797817,g,1
17.416666666666348,-0.8869771480851547,g,1
17.45833333333302,-0.8895395866877038,g,1
17.49999999999967,-0.8920997645299629,g,1
17.541666666666348,-0.894658904764924,g,1
17.583333333333005,-0.897215274427996,g,1
17.624999999999677,-0.8997702245838219,g,1
17.666666666666348,-0.9023237409475193,g,1
17.708333333332998,-0.9048747648211659,g,1
17.74999999999967,-0.9074245534013166,g,1
17.791666666666334,-0.9099725307843975,g,1
17.833333333333005,-0.9125184293546695,g,1
17.874999999999677,-0.9150620024690177,g,1
17.91666666666634,-0.9176041466781015,g,1
17.95833333333299,-0.9201448239337857,g,1
17.999999999999662,-0.922684091849888,g,1
18.041666666666334,-0.9252208000244977,g,1
18.083333333333005,-0.9277557168794814,g,1
18.12499999999967,-0.930289343179016,g,1
18.166666666666327,-0.9328209986168723,g,1
18.208333333333005,-0.9353504052266111,g,1
18.24999999999967,-0.9378785815371948,g,1
18.291666666666327,-0.940404734052187,g,1
18.333333333333005,-0.9429289930670954,g,1
18.374999999999662,-0.9454517683645953,g,1
18.416666666666334,-0.9479729754663353,g,1
18.45833333333299,-0.9504924149764093,g,1
18.499999999999655,-0.9530093311861627,g,1
18.541666666666334,-0.9555252607645777,g,1
18.583333333332998,-0.9580388363061765,g,1
18.624999999999662,-0.9605511414329833,g,1
18.66666666666632,-0.9630618731310037,g,1
18.708333333332998,-0.9655703840319347,g,1
18.749999999999662,-0.9680776115675549,g,1
18.791666666666334,-0.9705834955281389,g,1
18.833333333332984,-0.9730864670152002,g,1
18.87499999999965,-0.9755885282820138,g,1
18.91666666666632,-0.9780887513726384,g,1
18.958333333332984,-0.9805878084315118,g,1
18.999999999999662,-0.983084174784068,g,1
19.041666666666313,-0.9855795757885311,g,1
19.083333333332984,-0.9880731913067393,g,1
19.124999999999662,-0.9905643314902441,g,1
19.166666666666313,-0.9930551655160187,g,1
19.208333333332977,-0.9955432494856531,g,1
19.249999999999655,-0.9980305909938103,g,1
19.291666666666305,-1.0005156936325754,g,1
19.333333333332977,-1.0029990367365293,g,1
19.374999999999655,-1.005480911835992,g,1
19.41666666666632,-1.0079612907772635,g,1
19.45833333333299,-1.0104401059633261,g,1
19.49999999999964,-1.01291677091708,g,1
19.541666666666313,-1.0153923448177515,g,1
19.583333333332977,-1.0178658409940233,g,1
19.62499999999964,-1.0203385883694445,g,1
19.66666666666632,-1.0228088126640955,g,1
19.708333333332984,-1.0252778074167956,g,1
19.74999999999964,-1.0277447007604863,g,1
19.791666666666305,-1.030210645908376,g,1
19.83333333333297,-1.0326750039107857,g,1
19.87499999999965,-1.0351376677070334,g,1
19.916666666666305,-1.037598824111818,g,1
19.958333333332963,-1.0400584131294117,g,1
19.99999999999964,-1.0425160788316497,g,1
20.0416666666663,-1.0449722068037843,g,1
20.08333333333297,-1.047427152512867,g,1
20.124999999999634,-1.0498806575496467,g,1
20.1666666666663,-1.0523320646269418,g,1
20.208333333332977,-1.0547824410720992,g,1
20.24999999999965,-1.0572313932932431,g,1
20.29166666666629,-1.0596779613786929,g,1
20.333333333332977,-1.062123704262234,g,1
20.37499999999964,-1.064567634956763,g,1
20.416666666666305,-1.067010010841198,g,1
20.45833333333297,-1.0694510873641434,g,1
20.499999999999634,-1.0718909712647928,g,1
20.54166666666629,-1.0743291269680917,g,1
20.583333333332977,-1.0767658404239384,g,1
20.624999999999627,-1.079200893686469,g,1
20.666666666666305,-1.0816338361471907,g,1
20.708333333332963,-1.0840656810567424,g,1
20.749999999999627,-1.0864969159569178,g,1
20.791666666666305,-1.088926082454737,g,1
20.83333333333295,-1.0913538835018706,g,1
20.874999999999634,-1.0937802545162008,g,1
20.916666666666305,-1.096205405059525,g,1
20.958333333332963,-1.098628857537225,g,1
20.99999999999962,-1.1010506628421446,g,1
21.04166666666629,-1.1034713490738852,g,1
21.08333333333295,-1.1058903770672401,g,1
21.12499999999962,-1.1083081439326854,g,1
21.166666666666277,-1.1107247939884424,g,1
21.208333333332963,-1.1131393095723219,g,1
21.24999999999962,-1.1155527449727032,g,1
21.29166666666629,-1.11796510991228,g,1
21.33333333333295,-1.1203757926436708,g,1
21.374999999999627,-1.1227855198800114,g,1
21.41666666666629,-1.1251933775127938,g,1
21.458333333332963,-1.1275998776902547,g,1
21.499999999999613,-1.1300053196121596,g,1
21.54166666666629,-1.1324089031403162,g,1
21.583333333332963,-1.1348117247908114,g,1
21.624999999999613,-1.1372129402425308,g,1
21.666666666666277,-1.1396126614465807,g,1
21.70833333333295,-1.1420115271499398,g,1
21.749999999999613,-1.1444088729256308,g,1
21.79166666666629,-1.1468044929560612,g,1
21.833333333332934,-1.1491987218250443,g,1
21.874999999999613,-1.1515920670069235,g,1
21.916666666666277,-1.1539839474936926,g,1
21.958333333332934,-1.1563747063146153,g,1
21.999999999999606,-1.1587639221691504,g,1
22.04166666666627,-1.161152250407806,g,1
22.083333333332934,-1.1635387108580026,g,1
22.124999999999613,-1.165924200481676,g,1
22.166666666666263,-1.1683086490847927,g,1
22.20833333333294,-1.1706912227206274,g,1
22.249999999999606,-1.1730730348231617,g,1
22.29166666666627,-1.1754536209095612,g,1
22.33333333333294,-1.1778329621410073,g,1
22.3749999999996,-1.1802111432822677,g,1
22.41666666666627,-1.1825871402136912,g,1
22.45833333333295,-1.1849627723753215,g,1
22.4999999999996,-1.1873370739132234,g,1
22.54166666666627,-1.1897098934982964,g,1
22.583333333332934,-1.1920820750871925,g,1
22.62499999999959,-1.1944526036911292,g,1
22.666666666666277,-1.1968224028814163,g,1
22.708333333332927,-1.199190414766722,g,1
22.74999999999959,-1.2015567202830297,g,1
22.791666666666277,-1.2039229781833178,g,1
22.833333333332927,-1.2062874735188345,g,1
22.8749999999996,-1.2086511840857845,g,1
22.916666666666263,-1.2110133739154882,g,1
22.958333333332927,-1.2133740519488079,g,1
22.99999999999959,-1.2157343225980384,g,1
23.041666666666256,-1.2180934685941764,g,1
23.083333333332934,-1.2204504619854823,g,1
23.12499999999959,-1.2228071879005142,g,1
23.166666666666256,-1.2251628546666105,g,1
23.208333333332934,-1.2275166994074738,g,1
23.2499999999996,-1.2298701653744821,g,1
23.291666666666256,-1.2322212782336983,g,1
23.33333333333292,-1.2345729812074708,g,1
23.374999999999584,-1.236922413035206,g,1
23.416666666666256,-1.2392709794345187,g,1
23.458333333332927,-1.2416190443456543,g,1
23.499999999999584,-1.2439655492763464,g,1
23.54166666666625,-1.246310684690421,g,1
23.583333333332934,-1.2486552076583735,g,1
23.624999999999584,-1.250997804574709,g,1
23.66666666666625,-1.2533402561007208,g,1
23.70833333333292,-1.2556813444707267,g,1
23.74999999999959,-1.2580210706571577,g,1
23.791666666666263,-1.2603603062218305,g,1
23.833333333332913,-1.2626981568021662,g,1
23.874999999999577,-1.265034869453654,g,1
23.916666666666256,-1.267371358668747,g,1
23.958333333332906,-1.2697056689950799,g,1
23.99999999999959,-1.2720398937285893,g,1
24.041666666666256,-1.2743725043046545,g,1
24.083333333332913,-1.2767043697322933,g,1
24.124999999999577,-1.2790347492169474,g,1
24.16666666666624,-1.2813647166030435,g,1
24.208333333332913,-1.2836931850748279,g,1
24.24999999999959,-1.2860215009800946,g,1
24.291666666666234,-1.2883486597777605,g,1
24.33333333333292,-1.2906741353409608,g,1
24.374999999999584,-1.2929987256975224,g,1
24.416666666666234,-1.2953226248674277,g,1
24.458333333332906,-1.2976458303350675,g,1
24.49999999999957,-1.2999676720661952,g,1
24.54166666666624,-1.3022886056073801,g,1
24.58333333333292,-1.3046082510914125,g,1
24.624999999999563,-1.3069278863812102,g,1
24.666666666666234,-1.3092459044298188,g,1
24.7083333333329,-1.3115631707309916,g,1
24.74999999999957,-1.3138790347709062,g,1
24.791666666666234,-1.3161947732374308,g,1
24.833333333332906,-1.318509266813237,g,1
24.874999999999563,-1.3208226562618748,g,1
24.91666666666624,-1.3231353015902698,g,1
24.95833333333289,-1.3254472835977111,g,1
24.999999999999563,-1.3277582928628995,g,1
25.041666666666234,-1.3300680904677264,g,1
25.083333333332906,-1.332376944868578,g,1
25.124999999999563,-1.3346857751231695,g,1
25.16666666666622,-1.3369927542761317,g,1
25.2083333333329,-1.3392996953825183,g,1
25.249999999999577,-1.3416045431430952,g,1
25.291666666666227,-1.3439094753047982,g,1
25.333333333332906,-1.3462136304925565,g,1
25.374999999999563,-1.3485165673908206,g,1
25.416666666666227,-1.350818721766327,g,1
25.45833333333289,-1.3531204303616136,g,1
25.499999999999563,-1.3554203085487977,g,1
25.54166666666622,-1.357720563139786,g,1
25.583333333332906,-1.3600196235802748,g,1
25.624999999999556,-1.3623176749182093,g,1
25.666666666666234,-1.3646149995769647,g,1
25.7083333333329,-1.366911439508069,g,1
25.749999999999563,-1.369207408583268,g,1
25.791666666666234,-1.3715023816095773,g,1
25.83333333333289,-1.3737962225901157,g,1
25.874999999999563,-1.3760897822673535,g,1
25.91666666666622,-1.3783822271630797,g,1
25.95833333333289,-1.3806738577338002,g,1
25.999999999999556,-1.382965194446566,g,1
26.04166666666622,-1.3852556941329048,g,1
26.083333333332877,-1.3875447265504022,g,1
26.12499999999955,-1.389833643096221,g,1
26.166666666666206,-1.3921220895794306,g,1
26.20833333333289,-1.3944097661155297,g,1
26.24999999999955,-1.3966958588950291,g,1
26.291666666666206,-1.398981554069227,g,1
26.33333333333289,-1.401266646865917,g,1
26.374999999999556,-1.4035510696287368,g,1
26.41666666666622,-1.40583487122883,g,1
26.458333333332885,-1.4081177549059554,g,1
26.49999999999955,-1.4104000939558325,g,1
26.541666666666213,-1.4126812867604528,g,1
26.583333333332885,-1.4149627902550144,g,1
26.624999999999535,-1.4172428861644448,g,1
26.66666666666622,-1.4195224712094934,g,1
26.708333333332877,-1.4218010239072854,g,1
26.749999999999535,-1.4240794914642763,g,1
26.791666666666213,-1.4263570001940735,g,1
26.833333333332877,-1.4286336860252575,g,1
26.874999999999535,-1.4309093234656345,g,1
26.916666666666213,-1.4331853988632943,g,1
26.95833333333287,-1.4354604921619725,g,1
26.99999999999954,-1.4377344080666283,g,1
27.041666666666213,-1.4400080935027866,g,1
27.083333333332877,-1.4422813740411584,g,1
27.12499999999954,-1.444553762525107,g,1
27.166666666666192,-1.4468251512818426,g,1
27.208333333332877,-1.449096490068957,g,1
27.249999999999535,-1.4513670662841633,g,1
27.291666666666192,-1.4536366474100682,g,1
27.333333333332877,-1.4559060692285293,g,1
27.37499999999954,-1.4581748305569064,g,1
27.416666666666192,-1.460442716022925,g,1
27.458333333332877,-1.4627102307805835,g,1
27.49999999999952,-1.4649769011637837,g,1
27.541666666666192,-1.4672439164916717,g,1
27.583333333332863,-1.469509342828676,g,1
27.62499999999952,-1.4717742476724744,g,1
27.6666666666662,-1.4740394789155893,g,1
27.708333333332856,-1.4763028207473035,g,1
27.74999999999952,-1.4785663100698798,g,1
27.7916666666662,-1.4808292064586581,g,1
27.833333333332856,-1.483091893506998,g,1
27.87499999999952,-1.4853538643876547,g,1
27.916666666666192,-1.4876156001736724,g,1
27.95833333333285,-1.4898761656460024,g,1
27.99999999999952,-1.4921363652668092,g,1
28.041666666666185,-1.4943964866812927,g,1
28.083333333332863,-1.4966556206040522,g,1
28.124999999999527,-1.498914061265328,g,1
28.166666666666178,-1.5011722020615998,g,1
28.20833333333285,-1.5034304289227585,g,1
28.249999999999527,-1.5056873487540585,g,1
28.291666666666185,-1.5079448103155286,g,1
28.333333333332856,-1.5102006013044367,g,1
28.374999999999527,-1.512456478748387,g,1
28.416666666666178,-1.5147118901663248,g,1
28.45833333333285,-1.516966526810581,g,1
28.499999999999506,-1.5192209865905681,g,1
28.541666666666185,-1.5214744110657286,g,1
28.58333333333285,-1.5237284096760213,g,1
28.62499999999952,-1.525981223672101,g,1
28.666666666666185,-1.5282338082850089,g,1
28.708333333332842,-1.530485659292797,g,1
28.749999999999506,-1.5327377043843171,g,1
28.791666666666192,-1.534988354465085,g,1
28.83333333333285,-1.5372392403364294,g,1
28.87499999999952,-1.5394900957108533,g,1
28.916666666666185,-1.5417396261284289,g,1
28.95833333333285,-1.543988989825273,g,1
28.99999999999952,-1.5462380732622556,g,1
29.041666666666185,-1.5484868121894664,g,1
29.08333333333285,-1.5507349935318189,g,1
29.12499999999952,-1.5529830677010992,g,1
29.166666666666178,-1.5552308105005892,g,1
29.208333333332835,-1.557477671735203,g,1
29.249999999999513,-1.5597239375021488,g,1
29.291666666666178,-1.5619707495702002,g,1
29.333333333332842,-1.5642165274766207,g,1
29.3749999999995,-1.566462014631906,g,1
29.416666666666178,-1.5687070892902,g,1
29.458333333332842,-1.5709517409530278,g,1
29.499999999999506,-1.5731968131314318,g,1
29.54166666666617,-1.5754403168142268,g,1
29.583333333332835,-1.5776844407848607,g,1
29.6249999999995,-1.5799279957767887,g,1
29.666666666666178,-1.5821707648975014,g,1
29.708333333332828,-1.5844135200009823,g,1
29.7499999999995,-1.5866562335363277,g,1
29.791666666666163,-1.5888983420516496,g,1
29.833333333332835,-1.591139418747673,g,1
29.8749999999995,-1.59338087426897,g,1
29.91666666666617,-1.5956219542737138,g,1
29.958333333332828,-1.5978631234821457,g,1
29.999999999999506,-1.60010360005991,g,1
30.04166666666617,-1.6023439076388435,g,1
30.083333333332828,-1.6045834438944446,g,1
30.1249999999995,-1.606822900840907,g,1
30.166666666666156,-1.60906267898093,g,1
30.20833333333282,-1.61130141171369,g,1
30.2499999999995,-1.6135394078976546,g,1
30.291666666666163,-1.615778735919502,g,1
30.333333333332828,-1.6180168287263008,g,1
30.3749999999995,-1.6202544180437535,g,1
30.416666666666163,-1.6224913097715117,g,1
30.45833333333282,-1.6247290134785182,g,1
30.499999999999485,-1.6269662481155933,g,1
30.54166666666615,-1.6292034523136962,g,1
30.58333333333282,-1.6314391904643877,g,1
30.624999999999485,-1.633675652912281,g,1
30.666666666666156,-1.635912068792031,g,1
30.70833333333282,-1.6381473145154501,g,1
30.749999999999492,-1.6403831793720691,g,1
30.79166666666615,-1.642618391746744,g,1
30.833333333332813,-1.6448537171551898,g,1
30.874999999999478,-1.6470885853377766,g,1
30.916666666666163,-1.6493230747165732,g,1
30.958333333332806,-1.6515578874408305,g,1
30.999999999999478,-1.6537922059444838,g,1
31.041666666666156,-1.6560258990263605,g,1
31.083333333332806,-1.658259650690301,g,1
31.124999999999478,-1.66049343213529,g,1
31.166666666666142,-1.662726843982309,g,1
31.208333333332806,-1.6649602418737963,g,1
31.249999999999485,-1.6671935541168281,g,1
31.291666666666142,-1.6694260378464882,g,1
31.333333333332813,-1.6716585994647204,g,1
31.37499999999947,-1.673891286541398,g,1
31.416666666666135,-1.676123469474664,g,1
31.458333333332813,-1.678355925539556,g,1
31.49999999999947,-1.6805873159137796,g,1
31.541666666666142,-1.6828191050113794,g,1
31.583333333332806,-1.6850510373670247,g,1
31.62499999999947,-1.6872821645960485,g,1
31.66666666666615,-1.6895142835787809,g,1
31.708333333332813,-1.6917452245627302,g,1
31.74999999999947,-1.6939764461498292,g,1
31.791666666666135,-1.6962069368147432,g,1
31.833333333332792,-1.6984381391037857,g,1
31.874999999999478,-1.7006687008250765,g,1
31.91666666666614,-1.7028991492066687,g,1
31.95833333333281,-1.7051292981506556,g,1
31.999999999999467,-1.7073598150555114,g,1
32.041666666666124,-1.7095898425141698,g,1
32.08333333333281,-1.711819877772875,g,1
32.12499999999947,-1.7140495948757923,g,1
32.166666666666124,-1.716279340053326,g,1
32.20833333333281,-1.7185094605630908,g,1
32.24999999999948,-1.720739053453599,g,1
32.29166666666614,-1.7229681289945376,g,1
32.333333333332796,-1.7251978285075715,g,1
32.37499999999945,-1.7274275314535643,g,1
32.416666666666124,-1.7296566778981344,g,1
32.458333333332796,-1.731885766929235,g,1
32.49999999999945,-1.7341149533950535,g,1
32.541666666666124,-1.7363443614461822,g,1
32.58333333333281,-1.738572784469465,g,1
32.62499999999945,-1.7408018282877435,g,1
32.666666666666124,-1.7430308939840984,g,1
32.70833333333278,-1.7452594955190577,g,1
32.74999999999945,-1.747488133373487,g,1
32.79166666666614,-1.7497171263582096,g,1
32.83333333333278,-1.7519457290619833,g,1
32.87499999999947,-1.754173968358856,g,1
32.916666666666124,-1.7564022520098455,g,1
32.95833333333278,-1.758631127306991,g,1
32.99999999999945,-1.7608600790829598,g,1
33.041666666666124,-1.7630878211753576,g,1
33.08333333333278,-1.7653163508419851,g,1
33.12499999999945,-1.7675445112417165,g,1
33.166666666666124,-1.7697731854811138,g,1
33.20833333333278,-1.7720014295097393,g,1
33.24999999999945,-1.7742297045612894,g,1
33.29166666666611,-1.7764577791240832,g,1
33.33333333333278,-1.7786862151550338,g,1
33.37499999999945,-1.7809141424150283,g,1
33.41666666666611,-1.783142440080745,g,1
33.45833333333278,-1.7853710150226405,g,1
33.49999999999944,-1.7875991861990066,g,1
33.54166666666611,-1.7898275203081688,g,1
33.583333333332796,-1.7920555369457176,g,1
33.62499999999945,-1.7942837859423832,g,1
33.66666666666611,-1.7965118841363399,g,1
33.70833333333278,-1.7987404163470195,g,1
33.74999999999944,-1.8009688887743565,g,1
33.791666666666124,-1.8031976182777143,g,1
33.83333333333278,-1.8054255104930412,g,1
33.87499999999944,-1.8076541986292156,g,1
33.916666666666124,-1.8098825233369453,g,1
33.95833333333278,-1.8121104036181563,g,1
33.99999999999944,-1.8143395693534465,g,1
34.04166666666611,-1.8165678479547083,g,1
34.08333333333277,-1.8187962468260288,g,1
34.12499999999944,-1.8210255451817687,g,1
34.166666666666096,-1.8232544866305211,g,1
34.20833333333277,-1.825483005194954,g,1
34.24999999999944,-1.8277121301806432,g,1
34.29166666666611,-1.829940472187257,g,1
34.33333333333277,-1.832169975408064,g,1
34.374999999999424,-1.8343991148098766,g,1
34.41666666666611,-1.8366280920700895,g,1
34.45833333333277,-1.838857336814261,g,1
34.499999999999424,-1.8410862090086617,g,1
34.541666666666096,-1.8433157529823063,g,1
34.58333333333278,-1.8455455285531386,g,1
34.624999999999424,-1.8477745879251373,g,1
34.66666666666611,-1.850004695715139,g,1
34.70833333333275,-1.8522341342918303,g,1
34.74999999999944,-1.8544638804116182,g,1
